,ACC,Algorithm,F1score,F2score,FPR,MCC,model_index,parameters,FNR,FNR_Leak,FNR_Clog,balanced_ACC
10,0.7136263736263737,RF,0.7571956172482488,0.7481867044209877,0.332,0.42251024097144224,11,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 5}",0.25333333333333335,0.0,0.25333333333333335,0.7073333333333334
50,0.7191208791208793,RF,0.7679093623954306,0.7694415599093631,0.36266666666666664,0.42205350626923627,51,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 10}",0.225,0.0,0.225,0.7061666666666666
70,0.7191208791208793,RF,0.7679093623954306,0.7694415599093631,0.36266666666666664,0.42205350626923627,71,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 20}",0.225,0.0,0.225,0.7061666666666666
72,0.7162637362637363,RF,0.7626991800768892,0.7588091710701133,0.34800000000000003,0.4205791995256355,73,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 20}",0.23944444444444446,0.0,0.23944444444444446,0.7062777777777777
32,0.7162637362637363,RF,0.7626991800768892,0.7588091710701133,0.34800000000000003,0.4205791995256355,33,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 8}",0.23944444444444446,0.0,0.23944444444444446,0.7062777777777777
52,0.7162637362637363,RF,0.7626991800768892,0.7588091710701133,0.34800000000000003,0.4205791995256355,53,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 10}",0.23944444444444446,0.0,0.23944444444444446,0.7062777777777777
67,0.7136263736263737,RF,0.7585747022155691,0.7516728794925285,0.3413333333333333,0.4205784611716014,68,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 20}",0.24833333333333332,0.0,0.24833333333333332,0.7051666666666665
27,0.7136263736263737,RF,0.7585747022155691,0.7516728794925285,0.3413333333333333,0.4205784611716014,28,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 8}",0.24833333333333332,0.0,0.24833333333333332,0.7051666666666665
47,0.7136263736263737,RF,0.7585747022155691,0.7516728794925285,0.3413333333333333,0.4205784611716014,48,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 10}",0.24833333333333332,0.0,0.24833333333333332,0.7051666666666665
59,0.707912087912088,RF,0.7464570286954187,0.729675259523442,0.31066666666666665,0.4183470804762961,60,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 10}",0.27722222222222226,0.0,0.27722222222222226,0.7060555555555555
39,0.707912087912088,RF,0.7464570286954187,0.729675259523442,0.31066666666666665,0.4183470804762961,40,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 8}",0.27722222222222226,0.0,0.27722222222222226,0.7060555555555555
79,0.707912087912088,RF,0.7464570286954187,0.729675259523442,0.31066666666666665,0.4183470804762961,80,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 20, 'bootstrap': False, 'max_depth': 20}",0.27722222222222226,0.0,0.27722222222222226,0.7060555555555555
87,0.7101098901098902,RF,0.751327288810261,0.7417889304983671,0.33466666666666667,0.41814481685144433,88,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 5}",0.2594444444444444,0.0,0.2594444444444444,0.7029444444444444
112,0.7160439560439561,RF,0.7630744772942917,0.7617694311013117,0.35600000000000004,0.41780018856945483,113,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 8}",0.235,0.0,0.235,0.7044999999999999
132,0.7160439560439561,RF,0.7630744772942917,0.7617694311013117,0.35600000000000004,0.41780018856945483,133,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 10}",0.235,0.0,0.235,0.7044999999999999
152,0.7160439560439561,RF,0.7630744772942917,0.7617694311013117,0.35600000000000004,0.41780018856945483,153,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': True, 'max_depth': 20}",0.235,0.0,0.235,0.7044999999999999
3,0.7167032967032968,RF,0.7656899677549833,0.7638513197346696,0.35733333333333334,0.4175577389278354,4,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 5}",0.23333333333333336,0.0,0.23333333333333336,0.7046666666666666
65,0.7162637362637363,RF,0.764307023214144,0.7625563928405908,0.35733333333333334,0.41731629187915587,66,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.23444444444444443,0.0,0.23444444444444443,0.704111111111111
45,0.7162637362637363,RF,0.764307023214144,0.7625563928405908,0.35733333333333334,0.41731629187915587,46,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 10}",0.23444444444444443,0.0,0.23444444444444443,0.704111111111111
7,0.7105494505494506,RF,0.7531271617958926,0.7409549052124441,0.32799999999999996,0.41728332784512623,8,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 5}",0.2627777777777778,0.0,0.2627777777777778,0.704611111111111
30,0.7160439560439561,RF,0.7645760290620971,0.7650825855503887,0.36266666666666664,0.41683660692577307,31,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 8}",0.23,0.0,0.23,0.7036666666666666
16,0.7103296703296703,DT,0.7520810940005986,0.7468299873849689,0.3453333333333334,0.4143708632155781,17,"{'criterion': 'entropy', 'splitter': 'random', 'min_samples_split': 5}",0.2533333333333333,0.0,0.2533333333333333,0.7006666666666667
85,0.7103296703296705,RF,0.7540303700427541,0.7490921576669556,0.3493333333333334,0.41425804693966434,86,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 5}",0.24944444444444444,0.0,0.24944444444444444,0.7006111111111111
145,0.7160439560439561,RF,0.7649753607245868,0.7653090683251594,0.3653333333333334,0.4138948072587946,146,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.23055555555555557,0.0,0.23055555555555557,0.7020555555555553
105,0.7160439560439561,RF,0.7649753607245868,0.7653090683251594,0.3653333333333334,0.4138948072587946,106,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 8}",0.23055555555555557,0.0,0.23055555555555557,0.7020555555555553
125,0.7160439560439561,RF,0.7649753607245868,0.7653090683251594,0.3653333333333334,0.4138948072587946,126,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 10}",0.23055555555555557,0.0,0.23055555555555557,0.7020555555555553
60,0.7162637362637363,RF,0.7659423294283976,0.7691246884565689,0.37200000000000005,0.4108631817866846,61,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 20}",0.225,0.0,0.225,0.7014999999999999
40,0.7162637362637363,RF,0.7659423294283976,0.7691246884565689,0.37200000000000005,0.4108631817866846,41,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 10}",0.225,0.0,0.225,0.7014999999999999
5,0.7105494505494506,RF,0.7578784517855724,0.754144438940832,0.35733333333333334,0.4084793025609136,6,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 5}",0.2438888888888889,0.0,0.2438888888888889,0.6993888888888888
1,0.7105494505494506,RF,0.7587345891122981,0.7575243455299814,0.36666666666666664,0.4059115720150716,2,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 5}",0.2388888888888889,0.0,0.2388888888888889,0.6972222222222222
83,0.7103296703296705,RF,0.758588068965778,0.7571463151134401,0.36666666666666664,0.40491893752744035,84,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 5}",0.23944444444444443,0.0,0.23944444444444443,0.6969444444444443
19,0.7065934065934065,DT,0.7494861890775205,0.7581889322359754,0.3853333333333333,0.4038254033682215,20,"{'criterion': 'entropy', 'splitter': 'random', 'min_samples_split': 20}",0.23277777777777778,0.0,0.23277777777777778,0.6909444444444445
143,0.7134065934065934,RF,0.7685624922033593,0.7784234150937758,0.4026666666666667,0.40320113114895906,144,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 20}",0.21055555555555558,0.0,0.21055555555555558,0.6933888888888887
123,0.7134065934065934,RF,0.7685624922033593,0.7784234150937758,0.4026666666666667,0.40320113114895906,124,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.21055555555555558,0.0,0.21055555555555558,0.6933888888888887
103,0.7134065934065934,RF,0.7685624922033593,0.7784234150937758,0.4026666666666667,0.40320113114895906,104,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 8}",0.21055555555555558,0.0,0.21055555555555558,0.6933888888888887
81,0.7101098901098901,RF,0.7594029266227409,0.7602488226553069,0.3746666666666667,0.4024532256229288,82,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 5}",0.235,0.0,0.235,0.6951666666666665
20,0.712967032967033,RF,0.7639423294283975,0.7683554576873383,0.3813333333333333,0.40201288797585455,21,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 8}",0.225,0.0,0.225,0.6968333333333332
17,0.6991208791208792,RF,0.7377951023864336,0.7201030428908917,0.31866666666666665,0.4003545808686482,18,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 5}",0.28722222222222227,0.0,0.28722222222222227,0.6970555555555555
101,0.7103296703296703,RF,0.7660094429134677,0.7749675329550221,0.4026666666666667,0.39454764874241843,102,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 8}",0.21500000000000002,0.0,0.21500000000000002,0.6911666666666667
121,0.7103296703296703,RF,0.7660094429134677,0.7749675329550221,0.4026666666666667,0.39454764874241843,122,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.21500000000000002,0.0,0.21500000000000002,0.6911666666666667
77,0.698901098901099,RF,0.7415877476496674,0.7274101892436241,0.33466666666666667,0.3933823320012818,78,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 20}",0.2777777777777778,0.0,0.2777777777777778,0.6937777777777776
37,0.698901098901099,RF,0.7415877476496674,0.7274101892436241,0.33466666666666667,0.3933823320012818,38,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 8}",0.2777777777777778,0.0,0.2777777777777778,0.6937777777777776
57,0.698901098901099,RF,0.7415877476496674,0.7274101892436241,0.33466666666666667,0.3933823320012818,58,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 10}",0.2777777777777778,0.0,0.2777777777777778,0.6937777777777776
97,0.6986813186813187,RF,0.7408407821968196,0.7270352867249475,0.33466666666666667,0.39336214206158293,98,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 5}",0.2777777777777778,0.0,0.2777777777777778,0.6937777777777776
115,0.7074725274725275,RF,0.7605852678453299,0.7640092456102585,0.38800000000000007,0.3932929984049666,116,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 8}",0.22944444444444445,0.0,0.22944444444444445,0.6912777777777778
110,0.7074725274725275,RF,0.7588814948381513,0.763136952468833,0.38666666666666666,0.3932301084757212,111,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 8}",0.23,0.0,0.23,0.6916666666666665
130,0.7074725274725275,RF,0.7588814948381513,0.763136952468833,0.38666666666666666,0.3932301084757212,131,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 10}",0.23,0.0,0.23,0.6916666666666665
150,0.7074725274725275,RF,0.7588814948381513,0.763136952468833,0.38666666666666666,0.3932301084757212,151,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 20}",0.23,0.0,0.23,0.6916666666666665
41,0.7103296703296703,RF,0.7678298272075361,0.7816139234202617,0.4186666666666667,0.3910107203339259,42,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.20555555555555557,0.0,0.20555555555555557,0.6878888888888888
61,0.7103296703296703,RF,0.7678298272075361,0.7816139234202617,0.4186666666666667,0.3910107203339259,62,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 20}",0.20555555555555557,0.0,0.20555555555555557,0.6878888888888888
21,0.7103296703296703,RF,0.7683561429970099,0.7816431964727906,0.4186666666666667,0.3897447088862072,22,"{'n_estimators': 200, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 8}",0.20555555555555557,0.0,0.20555555555555557,0.6878888888888889
35,0.7019780219780221,RF,0.7518876905688052,0.7497124165586883,0.37333333333333335,0.388258053696226,36,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 8}",0.2477777777777778,0.0,0.2477777777777778,0.6894444444444444
135,0.7046153846153846,RF,0.7587552024858526,0.7631962374801773,0.39466666666666667,0.387347438018701,136,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 10}",0.22944444444444445,0.0,0.22944444444444445,0.6879444444444444
155,0.7046153846153846,RF,0.7587552024858526,0.7631962374801773,0.39466666666666667,0.387347438018701,156,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.22944444444444445,0.0,0.22944444444444445,0.6879444444444444
141,0.7074725274725274,RF,0.763950619384056,0.7742275752383201,0.4106666666666667,0.3871106461538419,142,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 20}",0.21500000000000002,0.0,0.21500000000000002,0.6871666666666667
75,0.7019780219780221,RF,0.7533162619973766,0.7531243704584472,0.38000000000000006,0.3854283763478016,76,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 20}",0.24333333333333332,0.0,0.24333333333333332,0.6883333333333332
55,0.7019780219780221,RF,0.7533162619973766,0.7531243704584472,0.38000000000000006,0.3854283763478016,56,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 10}",0.24333333333333332,0.0,0.24333333333333332,0.6883333333333332
11,0.6962637362637364,RF,0.7409107383844226,0.7335718510388455,0.3586666666666667,0.3834272498419184,12,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 5}",0.26722222222222225,0.0,0.26722222222222225,0.6870555555555555
15,0.6936263736263736,RF,0.7363534590624374,0.7259994771847943,0.3493333333333334,0.38329997294289725,16,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 5}",0.27666666666666667,0.0,0.27666666666666667,0.6869999999999998
157,0.6958241758241759,RF,0.7409079372639745,0.7302824261532376,0.3506666666666667,0.38322173935284826,158,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 20}",0.2727777777777778,0.0,0.2727777777777778,0.6882777777777777
117,0.6958241758241759,RF,0.7409079372639745,0.7302824261532376,0.3506666666666667,0.38322173935284826,118,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 8}",0.2727777777777778,0.0,0.2727777777777778,0.6882777777777777
137,0.6958241758241759,RF,0.7409079372639745,0.7302824261532376,0.3506666666666667,0.38322173935284826,138,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 15, 'bootstrap': False, 'max_depth': 10}",0.2727777777777778,0.0,0.2727777777777778,0.6882777777777777
111,0.7046153846153846,RF,0.7617132348215939,0.7756627745774186,0.42533333333333334,0.3825814847861999,112,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 8}",0.21055555555555558,0.0,0.21055555555555558,0.6820555555555555
140,0.7043956043956043,RF,0.7586633476602518,0.7661766241590315,0.40399999999999997,0.3812039922858384,141,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 20}",0.225,0.0,0.225,0.6855
120,0.7043956043956043,RF,0.7586633476602518,0.7661766241590315,0.40399999999999997,0.3812039922858384,121,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 10}",0.225,0.0,0.225,0.6855
100,0.7043956043956043,RF,0.7586633476602518,0.7661766241590315,0.40399999999999997,0.3812039922858384,101,"{'n_estimators': 500, 'criterion': 'gini', 'min_samples_split': 2, 'bootstrap': True, 'max_depth': 8}",0.225,0.0,0.225,0.6855
133,0.7017582417582419,RF,0.7576609472398945,0.7681830997806707,0.4173333333333333,0.3781254498161949,134,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.22055555555555556,0.0,0.22055555555555556,0.6810555555555555
153,0.7017582417582419,RF,0.7576609472398945,0.7681830997806707,0.4173333333333333,0.3781254498161949,154,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 20}",0.22055555555555556,0.0,0.22055555555555556,0.6810555555555555
76,0.7015384615384616,KNN,0.7665358985699542,0.8049933453785928,0.5013333333333333,0.3774722507829514,77,"{'n_neighbors': 10, 'weights': 'distance', 'Algorithm': 'auto'}",0.165,0.0,0.165,0.6668333333333334
78,0.7015384615384616,KNN,0.7665358985699542,0.8049933453785928,0.5013333333333333,0.3774722507829514,79,"{'n_neighbors': 10, 'weights': 'distance', 'Algorithm': 'kd_tree'}",0.165,0.0,0.165,0.6668333333333334
79,0.7015384615384616,KNN,0.7665358985699542,0.8049933453785928,0.5013333333333333,0.3774722507829514,80,"{'n_neighbors': 10, 'weights': 'distance', 'Algorithm': 'brute'}",0.165,0.0,0.165,0.6668333333333334
77,0.7015384615384616,KNN,0.7665358985699542,0.8049933453785928,0.5013333333333333,0.3774722507829514,78,"{'n_neighbors': 10, 'weights': 'distance', 'Algorithm': 'ball_tree'}",0.165,0.0,0.165,0.6668333333333334
9,0.6938461538461539,DT,0.7474452534050059,0.7644452555060371,0.43199999999999994,0.37729656055967864,10,"{'criterion': 'gini', 'splitter': 'random', 'min_samples_split': 20}",0.21888888888888888,0.0,0.21888888888888888,0.6745555555555556
91,0.6927472527472527,RF,0.739031772493073,0.7323708870897251,0.3666666666666667,0.3765855609341295,92,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 5}",0.2677777777777778,0.0,0.2677777777777778,0.6827777777777777
93,0.6929670329670331,RF,0.7400087246774554,0.7356505273461096,0.3746666666666667,0.3756740351853579,94,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 5}",0.2627777777777778,0.0,0.2627777777777778,0.6812777777777776
131,0.7015384615384616,RF,0.7600758079210093,0.774887580778969,0.43333333333333335,0.3739249780388076,132,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 2, 'bootstrap': False, 'max_depth': 10}",0.21055555555555558,0.0,0.21055555555555558,0.6780555555555555
13,0.6903296703296705,RF,0.7349781089223815,0.7279540381039595,0.3653333333333334,0.37356354052344193,14,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 5}",0.27222222222222225,0.0,0.27222222222222225,0.6812222222222222
113,0.698901098901099,RF,0.7551346314504209,0.764575329197877,0.4173333333333333,0.37217394045005164,114,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 8}",0.22500000000000003,0.0,0.22500000000000003,0.6788333333333333
95,0.6901098901098901,RF,0.7358056680161944,0.7283505050664667,0.3653333333333334,0.3715710969038745,96,"{'n_estimators': 500, 'criterion': 'entropy', 'min_samples_split': 10, 'bootstrap': False, 'max_depth': 5}",0.27222222222222225,0.0,0.27222222222222225,0.6812222222222222
73,0.6960439560439561,RF,0.749702253370984,0.7566441285185198,0.4093333333333333,0.3698629358364979,74,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 20}",0.23444444444444446,0.0,0.23444444444444446,0.6781111111111112
53,0.6960439560439561,RF,0.749702253370984,0.7566441285185198,0.4093333333333333,0.3698629358364979,54,"{'n_estimators': 200, 'criterion': 'entropy', 'min_samples_split': 5, 'bootstrap': False, 'max_depth': 10}",0.23444444444444446,0.0,0.23444444444444446,0.6781111111111112
